,person,mask_ratio,run_name,split,epoch,optimizer_step,learning_rate,metric,value
229,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,24.841,3900,0.0001,smooth_l1,9.186413179662623e-07
230,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,24.841,3900,0.0001,ssim_loss,0.00020435954444110395
231,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,24.841,3900,0.0001,objective_loss,8.787760734776384e-05
232,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,24.841,3900,0.0001,smooth_l1,6.092943038993326e-07
233,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,24.841,3900,0.0001,ssim_loss,0.0001751459203660488
234,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,25.478,4000,0.0001,objective_loss,8.027939056773903e-05
235,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,25.478,4000,0.0001,smooth_l1,2.3454245415166497e-07
236,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,25.478,4000,0.0001,ssim_loss,0.00016032423824071884
237,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,25.478,4000,0.0001,objective_loss,7.581845029562828e-05
238,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,25.478,4000,0.0001,smooth_l1,1.8023996557481324e-07
239,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,25.478,4000,0.0001,ssim_loss,0.00015145665965974331
240,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,26.115,4100,0.0001,objective_loss,8.451747162325773e-05
241,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,26.115,4100,0.0001,smooth_l1,2.4828950493827053e-07
242,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,26.115,4100,0.0001,ssim_loss,0.00016878665424883366
243,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,26.115,4100,0.0001,objective_loss,7.553811947218492e-05
244,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,26.115,4100,0.0001,smooth_l1,1.797233972755663e-07
245,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,26.115,4100,0.0001,ssim_loss,0.00015089651569724082
246,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,26.752,4200,0.0001,objective_loss,8.255335626017768e-05
247,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,26.752,4200,0.0001,smooth_l1,2.3169626757635343e-07
248,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,26.752,4200,0.0001,ssim_loss,0.00016487501561641694
249,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,26.752,4200,0.0001,objective_loss,7.524746210947341e-05
250,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,26.752,4200,0.0001,smooth_l1,1.7890135395326467e-07
251,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,26.752,4200,0.0001,ssim_loss,0.000150316022336483
252,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,27.389,4300,0.0001,objective_loss,7.777055529004429e-05
253,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,27.389,4300,0.0001,smooth_l1,2.0946862910875552e-07
254,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,27.389,4300,0.0001,ssim_loss,0.00015533164143562316
255,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,27.389,4300,0.0001,objective_loss,7.498248537558538e-05
256,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,27.389,4300,0.0001,smooth_l1,1.7924355768528245e-07
257,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,27.389,4300,0.0001,ssim_loss,0.00014978572726249696
258,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,28.025,4400,0.0001,objective_loss,8.37218047308852e-05
259,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,28.025,4400,0.0001,smooth_l1,2.5392109165522925e-07
260,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,28.025,4400,0.0001,ssim_loss,0.00016718968749046325
261,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,28.025,4400,0.0001,objective_loss,7.477764106624817e-05
262,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,28.025,4400,0.0001,smooth_l1,1.7761389767834145e-07
263,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,28.025,4400,0.0001,ssim_loss,0.00014937766827642917
264,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,28.662,4500,0.0001,objective_loss,8.214130029955413e-05
265,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,28.662,4500,0.0001,smooth_l1,2.359960586417742e-07
266,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,28.662,4500,0.0001,ssim_loss,0.00016404660418629647
267,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,28.662,4500,0.0001,objective_loss,7.450826196873095e-05
268,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,28.662,4500,0.0001,smooth_l1,1.769038110666088e-07
269,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,28.662,4500,0.0001,ssim_loss,0.00014883961994200946
270,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,29.299,4600,0.0001,objective_loss,7.86492059705779e-05
271,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,29.299,4600,0.0001,smooth_l1,2.3134358301035718e-07
272,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,29.299,4600,0.0001,ssim_loss,0.00015706706792116166
273,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,29.299,4600,0.0001,objective_loss,7.431211188304587e-05
274,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,29.299,4600,0.0001,smooth_l1,1.764811013327261e-07
275,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,29.299,4600,0.0001,ssim_loss,0.0001484477426856756
276,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,29.936,4700,0.0001,objective_loss,8.12445666451822e-05
277,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,29.936,4700,0.0001,smooth_l1,2.214669641631417e-07
278,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,29.936,4700,0.0001,ssim_loss,0.00016226766631007193
279,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,29.936,4700,0.0001,objective_loss,7.407734292428359e-05
280,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,29.936,4700,0.0001,smooth_l1,1.7584109488488763e-07
281,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,29.936,4700,0.0001,ssim_loss,0.0001479788450524211
282,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,30.573,4800,0.0001,objective_loss,7.90291063094628e-05
283,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,30.573,4800,0.0001,smooth_l1,2.4521120657539085e-07
284,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,30.573,4800,0.0001,ssim_loss,0.00015781300142407418
285,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,30.573,4800,0.0001,objective_loss,7.381021946457622e-05
286,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,30.573,4800,0.0001,smooth_l1,1.753817714611472e-07
287,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,30.573,4800,0.0001,ssim_loss,0.00014744505751878022
288,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,31.21,4900,0.0001,objective_loss,7.813053678546567e-05
289,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,31.21,4900,0.0001,smooth_l1,1.8656262042782146e-07
290,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,31.21,4900,0.0001,ssim_loss,0.00015607451088726522
291,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,31.21,4900,0.0001,objective_loss,7.359590981650399e-05
292,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,31.21,4900,0.0001,smooth_l1,1.7482166807525347e-07
293,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,31.21,4900,0.0001,ssim_loss,0.00014701699838042258
294,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,31.847,5000,0.0001,objective_loss,8.019695407710969e-05
295,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,31.847,5000,0.0001,smooth_l1,2.214382990928243e-07
296,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,31.847,5000,0.0001,ssim_loss,0.0001601724699139595
297,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,31.847,5000,0.0001,objective_loss,7.335803697969823e-05
298,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,31.847,5000,0.0001,smooth_l1,1.7458642012080361e-07
299,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,31.847,5000,0.0001,ssim_loss,0.0001465414883568883
300,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,32.484,5100,0.0001,objective_loss,7.966855937411311e-05
301,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,32.484,5100,0.0001,smooth_l1,2.3973086072714977e-07
302,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,32.484,5100,0.0001,ssim_loss,0.00015909738838672637
303,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,32.484,5100,0.0001,objective_loss,7.315837397072755e-05
304,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,32.484,5100,0.0001,smooth_l1,1.735167950212002e-07
305,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,32.484,5100,0.0001,ssim_loss,0.00014614323154091836
306,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,33.121,5200,0.0001,objective_loss,7.992322429345222e-05
307,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,33.121,5200,0.0001,smooth_l1,2.3048169580874856e-07
308,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,33.121,5200,0.0001,ssim_loss,0.00015961596742272377
309,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,33.121,5200,0.0001,objective_loss,7.286914310498105e-05
310,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,33.121,5200,0.0001,smooth_l1,1.7319710767793595e-07
311,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,33.121,5200,0.0001,ssim_loss,0.00014556508976966144
312,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,33.758,5300,0.0001,objective_loss,8.107213900075294e-05
313,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,33.758,5300,0.0001,smooth_l1,2.3720110263525386e-07
314,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,33.758,5300,0.0001,ssim_loss,0.00016190707683563232
315,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,33.758,5300,0.0001,objective_loss,7.255821997205203e-05
316,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,33.758,5300,0.0001,smooth_l1,1.7258899598360244e-07
317,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,33.758,5300,0.0001,ssim_loss,0.00014494385104626417
318,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,34.395,5400,0.0001,objective_loss,7.574386210762896e-05
319,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,34.395,5400,0.0001,smooth_l1,1.9466975462734126e-07
320,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,34.395,5400,0.0001,ssim_loss,0.0001512930542230606
321,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,34.395,5400,0.0001,objective_loss,7.241211801556346e-05
322,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,34.395,5400,0.0001,smooth_l1,1.7181967164603408e-07
323,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,34.395,5400,0.0001,ssim_loss,0.00014465241692960263
324,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,35.032,5500,0.0001,objective_loss,7.914188641734654e-05
325,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,35.032,5500,0.0001,smooth_l1,2.3492329759733365e-07
326,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,35.032,5500,0.0001,ssim_loss,0.0001580488495528698
327,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,35.032,5500,0.0001,objective_loss,7.218264549919695e-05
328,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,35.032,5500,0.0001,smooth_l1,1.713175334039363e-07
329,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,35.032,5500,0.0001,ssim_loss,0.00014419397339224816
330,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,35.669,5600,0.0001,objective_loss,7.858299992221873e-05
331,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,35.669,5600,0.0001,smooth_l1,2.1455567022599098e-07
332,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,35.669,5600,0.0001,ssim_loss,0.00015695144422352313
333,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,35.669,5600,0.0001,objective_loss,7.18248102657526e-05
334,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,35.669,5600,0.0001,smooth_l1,1.704829443838207e-07
335,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,35.669,5600,0.0001,ssim_loss,0.00014347913675010203
336,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,36.306,5700,0.0001,objective_loss,7.622602293849923e-05
337,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,36.306,5700,0.0001,smooth_l1,2.1195759714487394e-07
338,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,36.306,5700,0.0001,ssim_loss,0.00015224008820950984
339,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,36.306,5700,0.0001,objective_loss,7.152394468903366e-05
340,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,36.306,5700,0.0001,smooth_l1,1.704329779972369e-07
341,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,36.306,5700,0.0001,ssim_loss,0.0001428774558007717
342,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,36.943,5800,0.0001,objective_loss,7.790017320076003e-05
343,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,36.943,5800,0.0001,smooth_l1,2.3782984122533436e-07
344,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,36.943,5800,0.0001,ssim_loss,0.00015556251630187036
345,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,36.943,5800,0.0001,objective_loss,7.121415546862409e-05
346,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,36.943,5800,0.0001,smooth_l1,1.699513433539579e-07
347,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,36.943,5800,0.0001,ssim_loss,0.00014225835911929607
348,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,37.58,5900,0.0001,objective_loss,7.688723777391714e-05
349,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,37.58,5900,0.0001,smooth_l1,2.2328963975581927e-07
350,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,37.58,5900,0.0001,ssim_loss,0.00015355118550360202
351,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,37.58,5900,0.0001,objective_loss,7.103301077222568e-05
352,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,37.58,5900,0.0001,smooth_l1,1.6880596338531005e-07
353,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,37.58,5900,0.0001,ssim_loss,0.00014189721550792456
354,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,38.217,6000,0.0001,objective_loss,7.847925735404715e-05
355,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,38.217,6000,0.0001,smooth_l1,2.1508145408688506e-07
356,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,38.217,6000,0.0001,ssim_loss,0.00015674343332648278
357,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,38.217,6000,0.0001,objective_loss,7.085061406542081e-05
358,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,38.217,6000,0.0001,smooth_l1,1.680661578351561e-07
359,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,38.217,6000,0.0001,ssim_loss,0.00014153316151350738
360,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,38.854,6100,0.0001,objective_loss,7.616197639435995e-05
361,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,38.854,6100,0.0001,smooth_l1,2.1618730031036648e-07
362,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,38.854,6100,0.0001,ssim_loss,0.00015210776589810848
363,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,38.854,6100,0.0001,objective_loss,7.04953436525102e-05
364,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,38.854,6100,0.0001,smooth_l1,1.6959188462450924e-07
365,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,38.854,6100,0.0001,ssim_loss,0.00014082109555602074
366,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,39.49,6200,0.0001,objective_loss,7.411769849568372e-05
367,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,39.49,6200,0.0001,smooth_l1,1.9456750461444016e-07
368,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,39.49,6200,0.0001,ssim_loss,0.00014804082922637463
369,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,39.49,6200,0.0001,objective_loss,7.012668875177042e-05
370,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,39.49,6200,0.0001,smooth_l1,1.6839951149094646e-07
371,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,39.49,6200,0.0001,ssim_loss,0.00014008497819304467
372,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,40.127,6300,0.0001,objective_loss,7.842628587241051e-05
373,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,40.127,6300,0.0001,smooth_l1,2.401288829645409e-07
374,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,40.127,6300,0.0001,ssim_loss,0.0001566124428063631
375,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,40.127,6300,0.0001,objective_loss,6.992456274019787e-05
376,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,40.127,6300,0.0001,smooth_l1,1.6701370952887373e-07
377,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,40.127,6300,0.0001,ssim_loss,0.00013968211133033037
378,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,40.764,6400,0.0001,objective_loss,7.33536878033192e-05
379,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,40.764,6400,0.0001,smooth_l1,1.9764106806263726e-07
380,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,40.764,6400,0.0001,ssim_loss,0.00014650973491370678
381,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,40.764,6400,0.0001,objective_loss,6.971190832700813e-05
382,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,40.764,6400,0.0001,smooth_l1,1.7116153561147485e-07
383,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,40.764,6400,0.0001,ssim_loss,0.0001392526552081108
384,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,41.401,6500,0.0001,objective_loss,7.507085862016538e-05
385,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,41.401,6500,0.0001,smooth_l1,2.188995398810789e-07
386,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,41.401,6500,0.0001,ssim_loss,0.00014992281794548034
387,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,41.401,6500,0.0001,objective_loss,6.938649735275249e-05
388,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,41.401,6500,0.0001,smooth_l1,1.643722120192592e-07
389,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,41.401,6500,0.0001,ssim_loss,0.00013860862236469984
390,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,42.038,6600,0.0001,objective_loss,7.608639774844051e-05
391,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,42.038,6600,0.0001,smooth_l1,2.260080855620572e-07
392,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,42.038,6600,0.0001,ssim_loss,0.0001519467867910862
393,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,42.038,6600,0.0001,objective_loss,6.897432199366449e-05
394,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,42.038,6600,0.0001,smooth_l1,1.7085370456193517e-07
395,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,42.038,6600,0.0001,ssim_loss,0.00013777778949588537
396,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,42.675,6700,0.0001,objective_loss,7.442712980264332e-05
397,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,42.675,6700,0.0001,smooth_l1,2.0631922264868763e-07
398,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,42.675,6700,0.0001,ssim_loss,0.00014864793978631497
399,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,42.675,6700,0.0001,objective_loss,6.886451615173428e-05
400,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,42.675,6700,0.0001,smooth_l1,1.6991788860387657e-07
401,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,42.675,6700,0.0001,ssim_loss,0.00013755911495536566
402,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,43.312,6800,0.0001,objective_loss,7.19848541848478e-05
403,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,43.312,6800,0.0001,smooth_l1,2.3564945603737896e-07
404,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,43.312,6800,0.0001,ssim_loss,0.00014373405836522578
405,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,43.312,6800,0.0001,objective_loss,6.82779093949648e-05
406,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,43.312,6800,0.0001,smooth_l1,1.6581612505284227e-07
407,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,43.312,6800,0.0001,ssim_loss,0.00013639000244438648
408,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,43.949,6900,0.0001,objective_loss,7.552096976723988e-05
409,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,43.949,6900,0.0001,smooth_l1,2.2083303804265598e-07
410,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,43.949,6900,0.0001,ssim_loss,0.0001508211065083742
411,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,43.949,6900,0.0001,objective_loss,6.827097977293305e-05
412,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,43.949,6900,0.0001,smooth_l1,1.7829040626082816e-07
413,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,43.949,6900,0.0001,ssim_loss,0.00013636366929858923
414,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,44.586,7000,0.0001,objective_loss,7.39986860571662e-05
415,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,44.586,7000,0.0001,smooth_l1,2.229286175747802e-07
416,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,44.586,7000,0.0001,ssim_loss,0.00014777444303035737
417,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,44.586,7000,0.0001,objective_loss,6.816324294049992e-05
418,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,44.586,7000,0.0001,smooth_l1,1.785574447410454e-07
419,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,44.586,7000,0.0001,ssim_loss,0.00013614792842417956
420,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,45.223,7100,0.0001,objective_loss,7.711442987783811e-05
421,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,45.223,7100,0.0001,smooth_l1,2.776432818052399e-07
422,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,45.223,7100,0.0001,ssim_loss,0.0001539512164890766
423,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,45.223,7100,0.0001,objective_loss,6.789517469769635e-05
424,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,45.223,7100,0.0001,smooth_l1,1.7907306411046874e-07
425,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,45.223,7100,0.0001,ssim_loss,0.00013561127707362175
426,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,45.86,7200,0.0001,objective_loss,7.44860809209058e-05
427,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,45.86,7200,0.0001,smooth_l1,2.4947483140635995e-07
428,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,45.86,7200,0.0001,ssim_loss,0.0001487226877361536
429,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,45.86,7200,0.0001,objective_loss,6.726999467900895e-05
430,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,45.86,7200,0.0001,smooth_l1,1.6716167343666656e-07
431,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,45.86,7200,0.0001,ssim_loss,0.00013437282759696246
432,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,46.497,7300,0.0001,objective_loss,7.193006491434062e-05
433,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,46.497,7300,0.0001,smooth_l1,2.1573901527460747e-07
434,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,46.497,7300,0.0001,ssim_loss,0.0001436443906277418
435,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,46.497,7300,0.0001,objective_loss,6.787519350837101e-05
436,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,46.497,7300,0.0001,smooth_l1,1.9778370132783608e-07
437,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,46.497,7300,0.0001,ssim_loss,0.00013555260375142097
438,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,47.134,7400,0.0001,objective_loss,7.280057834577747e-05
439,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,47.134,7400,0.0001,smooth_l1,2.429649410018442e-07
440,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,47.134,7400,0.0001,ssim_loss,0.00014535819180309774
441,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,47.134,7400,0.0001,objective_loss,6.707862744406156e-05
442,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,47.134,7400,0.0001,smooth_l1,1.8210188539313777e-07
443,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,47.134,7400,0.0001,ssim_loss,0.00013397515285760165
444,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,47.771,7500,0.0001,objective_loss,7.185020247561624e-05
445,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,47.771,7500,0.0001,smooth_l1,2.447567267438444e-07
446,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,47.771,7500,0.0001,ssim_loss,0.00014345564879477023
447,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,47.771,7500,0.0001,objective_loss,6.634420324189705e-05
448,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,47.771,7500,0.0001,smooth_l1,1.6462610430423297e-07
449,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,47.771,7500,0.0001,ssim_loss,0.0001325237797573209
450,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,48.408,7600,0.0001,objective_loss,7.281316135049565e-05
451,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,48.408,7600,0.0001,smooth_l1,2.5932101806347417e-07
452,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,48.408,7600,0.0001,ssim_loss,0.0001453670021146536
453,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,48.408,7600,0.0001,objective_loss,6.657444928350741e-05
454,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,48.408,7600,0.0001,smooth_l1,1.7247165962075428e-07
455,leslie,0.0,train_mae_medium_leslie_mask_0.0,validation,48.408,7600,0.0001,ssim_loss,0.00013297642581164837
456,leslie,0.0,train_mae_medium_leslie_mask_0.0,training,49.045,7700,0.0001,objective_loss,7.327378356421833e-05
